source,target,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,transformation_rule
aceadj6,f5_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
aceadj6,f5_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
aceadj3,f4_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
aceadj3,f4_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
doseacev6,f5_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,percent,float,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
doseacev6,f5_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
v6ace,f5_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v6ace,f5_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
aceadj1,f3_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
aceadj1,f3_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
doseacev18,f7_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,percent,float,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
doseacev18,f7_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
doseacev1,f3_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,percent,float,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
doseacev1,f3_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
v18ace,f7_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v18ace,f7_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
ace_at_v18,f7_ramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
ace_at_v18,f7_dramip,21601784,1334456,atc:c09aa,"""ace inhibitors, plain""",rxnorm:35296,ramipril,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v18spiro,f7_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v18spiro,f7_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
spiroat_v12,f6_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
spiroat_v12,f6_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v6spiro,f5_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v6spiro,f5_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
blspiro,dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
blspiro,spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
spiroat_v1,f3_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
spiroat_v1,f3_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
spiroat_v6,f5_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
spiroat_v6,f5_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
spiroat_bl,dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
spiroat_bl,spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v1spiro,f3_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v1spiro,f3_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v3spiro,f4_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v3spiro,f4_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
spiroat_v3,f4_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
spiroat_v3,f4_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v12spiro,f6_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v12spiro,f6_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
spiroat_v18,f7_spirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
spiroat_v18,f7_dspirono,21601533,970250,atc:c03da,aldosterone antagonists,rxnorm:9997,spironolactone,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v18spiro,f7_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
spiroat_v12,f6_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v6spiro,f5_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
blspiro,altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
spiroat_v1,f3_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
spiroat_v6,f5_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
spiroat_bl,altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v1spiro,f3_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v3spiro,f4_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
spiroat_v3,f4_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v12spiro,f6_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
spiroat_v18,f7_altdiu,21601533,21601461,atc:c03da,aldosterone antagonists,atc:c03,diuretics,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
restriktivepneumopathien,edealve,4266931,4078925,snomed:36485005,restrictive lung disease,snomed:19242006,pulmonary edema,condition_occurrence,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
restriktivepneumopathien,edeinter,4266931,4078925,snomed:36485005,restrictive lung disease,snomed:19242006,pulmonary edema,condition_occurrence,semantic match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
dosenitratv18,f7_altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv18,f7_desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratv6,f5_altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv6,f5_desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratbl,altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratbl,desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratv3,f4_desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratv3,f4_altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv12,f6_altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv12,f6_desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratv1,f3_altroari,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv1,f3_desaltar,1361711,21600248,rxnorm:4917,nitroglycerin,atc:c01b,"antiarrhythmics, class i and iii",drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratv18,f7_altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv18,f7_desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 18 months,follow-up 18 months,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratv6,f5_altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv6,f5_desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratbl,altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratbl,desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,baseline time,baseline time,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratv3,f4_altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv3,f4_desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratv12,f6_desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratv12,f6_altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
dosenitratv1,f3_desaltrd,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,milligram,int,qualitative_variable,,str,Transformation rule not defined
dosenitratv1,f3_altrodil,1361711,4158258,rxnorm:4917,nitroglycerin,snomed:372787008,vasodilator,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,continuous_variable,milligram,int,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
